,Symbol,currentPrice,averageDailyVolume10Day,marketCap,marketCapLabel,priceRangeLabel
467,BIP,32.505,410250.0,15018025984.0,mid/large,in
468,CSL,423.62,466890.0,18323089408.0,mid/large,out
469,EXPD,115.76,1228930.0,15853101056.0,mid/large,almost in
470,CLX,131.335,1586970.0,16187433984.0,mid/large,out
471,BCH,28.34,421660.0,14314108928.0,mid/large,in
472,AMH,36.6,2200490.0,15428289536.0,mid/large,in
473,FNF,55.51,3405810.0,15245265920.0,mid/large,in
474,THC,157.75,1749100.0,14652608512.0,mid/large,out
475,BBY,68.591,3566820.0,14496503808.0,mid/large,in
476,J,141.59,665760.0,17012887552.0,mid/large,out
477,BALL,59.58,1671800.0,16528564224.0,mid/large,in
478,CF,93.415,2264290.0,15134163968.0,mid/large,in
479,APTV,71.865,2108970.0,15647166464.0,mid/large,in
480,ZTO,19.425,1956040.0,15481841664.0,mid/large,in
481,PKX,61.0,156130.0,18451464192.0,mid/large,in
482,RCI,34.515,1630720.0,18639515648.0,mid/large,in
483,UDR,41.035,1822650.0,15470030848.0,mid/large,in
484,ACM,113.51,996200.0,15017486336.0,mid/large,almost in
485,BURL,278.305,948750.0,17557344256.0,mid/large,out
486,WES,39.96,834010.0,15237826560.0,mid/large,in
487,DKS,216.33,1411330.0,17326495744.0,mid/large,out
488,RPM,112.79,739390.0,14484830208.0,mid/large,almost in
489,CLS,167.94,3045820.0,19311757312.0,mid/large,out
490,FTI,33.645,4524550.0,14104993792.0,mid/large,in
491,BJ,104.915,1335130.0,13854131200.0,mid/large,almost in
492,EG,335.62,294290.0,14275495936.0,mid/large,out
493,XPO,135.23,789640.0,15931039744.0,mid/large,out
494,BNT,67.785,14540.0,16341066752.0,mid/large,in
495,YPF,32.305,1429320.0,12860685312.0,mid/large,in
496,SBS,20.055,1018290.0,13858145280.0,mid/large,in
497,KIM,22.12,3640390.0,14964091904.0,mid/large,in
498,GGG,87.075,656200.0,14553104384.0,mid/large,in
499,ULS,70.425,576370.0,14120142848.0,mid/large,in
500,PAYC,236.87,498500.0,13268865024.0,mid/large,out
501,TXT,87.41,1491040.0,15780915200.0,mid/large,in
502,AVY,179.635,546280.0,14043073536.0,mid/large,out
503,OMC,77.79,5609710.0,15069713408.0,mid/large,in
504,SNAP,10.075,38092810.0,16949675008.0,mid/large,in
505,WPC,63.18,1053670.0,13834903552.0,mid/large,in
506,UNM,80.66,1081560.0,14182207488.0,mid/large,in
507,IEX,183.821,691480.0,13886684160.0,mid/large,out
508,PFGC,100.18,2514630.0,15637196800.0,mid/large,almost in
509,MAS,67.785,1684150.0,14298703872.0,mid/large,in
510,SGI,74.88,2314080.0,15618843648.0,mid/large,in
511,APG,34.435,2737590.0,14299479040.0,mid/large,in
512,KEP,13.905,600190.0,17853046784.0,mid/large,in
513,SNN,31.78,1456700.0,13904640000.0,mid/large,in
514,RDY,14.625,1366320.0,12173425664.0,mid/large,in
515,EMA,46.59,90450.0,13879160832.0,mid/large,in
516,RGA,196.69,347800.0,12998455296.0,mid/large,out
517,YMM,12.085,8125350.0,12639580160.0,mid/large,in
518,BF.A,,,,mid/large,almost in
519,BXP,71.49,1313150.0,12635357184.0,mid/large,in
520,BF.B,,,,mid/large,almost in
521,SOLV,74.535,591520.0,12895523840.0,mid/large,in
522,CPT,115.005,660830.0,12286904320.0,mid/large,almost in
523,BROS,62.67,1997500.0,10308086784.0,mid/large,in
524,HIMS,58.36,25227130.0,13062835200.0,mid/large,in
525,BLDR,134.56,1920660.0,14870897664.0,mid/large,out
526,H,147.63,854420.0,14092214272.0,mid/large,out
527,BAH,115.72,1660590.0,14358769664.0,mid/large,almost in
528,MTZ,181.79,735930.0,14343739392.0,mid/large,out
529,ARE,83.16,1569740.0,14197157888.0,mid/large,in
530,ELS,60.945,1672220.0,12206856192.0,mid/large,in
531,BWXT,143.42,883950.0,13102952448.0,mid/large,out
532,COHR,98.16,2542340.0,15258088448.0,mid/large,in
533,CNA,44.49,618960.0,12039973888.0,mid/large,in
534,AR,32.63,6337570.0,10132496384.0,mid/large,in
535,UHAL,63.56,137570.0,11197874176.0,mid/large,in
536,SN,119.77,1472400.0,16892479488.0,mid/large,almost in
537,DOC,19.035,5240430.0,13224223744.0,mid/large,in
538,CRS,274.97,751840.0,13687814144.0,mid/large,out
539,ACI,20.865,8200070.0,11767651328.0,mid/large,in
540,HLI,196.41,370460.0,13708200960.0,mid/large,out
541,STN,111.58,134730.0,12727596032.0,mid/large,almost in
542,CLH,229.25,337160.0,12283123712.0,mid/large,out
543,X,54.84,9698946.0,12416818176.0,mid/large,in
544,EHC,108.185,1293160.0,10904723456.0,mid/large,almost in
545,RTO,25.06,676510.0,12603375616.0,mid/large,in
546,LTM,42.2,359440.0,12753726464.0,mid/large,in
547,RNR,238.27,484610.0,11591859200.0,mid/large,out
548,JNPR,39.95,6080180.0,13358601216.0,mid/large,in
549,ITT,160.225,372380.0,12609708032.0,mid/large,out
550,PAC,222.93,91710.0,11712942080.0,mid/large,out
551,ALLE,154.125,975580.0,13262347264.0,mid/large,out
552,BSAC,23.875,349750.0,11351130112.0,mid/large,in
553,BEN,24.725,3539560.0,12993506304.0,mid/large,in
554,ATI,94.12,1488920.0,13277320192.0,mid/large,in
555,SUZ,9.39,2009510.0,11605195776.0,mid/large,in
556,OC,146.1496,777390.0,12430388224.0,mid/large,out
557,NLY,20.4,6739460.0,12343816192.0,mid/large,in
558,CCK,104.935,1248770.0,12214176768.0,mid/large,almost in
559,RBC,390.43,168480.0,12289017856.0,mid/large,out
560,QXO,22.135,6812990.0,14837821440.0,mid/large,in
561,PR,13.535,9732400.0,10826241024.0,mid/large,in
562,AEG,7.3465,5671240.0,11517034496.0,mid/large,in
563,NVT,76.67,2031140.0,12622642176.0,mid/large,in
564,SMR,47.64,13386210.0,6354556416.0,mid/large,in
565,JLL,261.6,373350.0,12419198976.0,mid/large,out
566,AGI,26.305,3539510.0,11062962176.0,mid/large,in
567,SCI,77.115,916920.0,10977936384.0,mid/large,in
568,JHX,27.515,6184730.0,15936522240.0,mid/large,in
569,ALLY,39.435,3776770.0,12137581568.0,mid/large,in
570,RVTY,99.415,1188220.0,11718045696.0,mid/large,in
571,UHAL.B,,,,mid/large,almost in
572,UHS,164.03,772080.0,10570159104.0,mid/large,out
573,CNM,65.14,1995400.0,12840853504.0,mid/large,in
574,OHI,38.955,2377080.0,11593202688.0,mid/large,in
575,WF,55.33,118200.0,13567635456.0,mid/large,in
576,PAG,174.258,222450.0,11530373120.0,mid/large,out
577,JEF,57.005,1661810.0,11758991360.0,mid/large,in
578,KNSL,479.34,214030.0,11174086656.0,mid/large,out
579,MOS,37.065,4086870.0,11758167040.0,mid/large,in
580,CIB,44.97,203000.0,12278969344.0,mid/large,in
581,PRMB,28.665,4983150.0,10699640832.0,mid/large,in
582,BEPC,36.81,971500.0,6573898240.0,mid/large,in
583,TOL,126.24,1923130.0,12394369024.0,mid/large,out
584,PNW,92.92,907560.0,11094554624.0,mid/large,in
585,MGA,43.475,1124170.0,12248428544.0,mid/large,in
586,DTM,98.945,825820.0,10051921920.0,mid/large,in
587,WTRG,37.615,1610130.0,10544913408.0,mid/large,in
588,CR,188.95,228480.0,10864851968.0,mid/large,out
589,DOCS,61.11,1587850.0,11453052928.0,mid/large,in
590,CAG,19.605,14549500.0,9360270336.0,mid/large,in
591,SNX,145.47,543040.0,11996489728.0,mid/large,out
592,CX,7.9601,10533330.0,11548751872.0,mid/large,in
593,ARMK,44.065,1472190.0,11548158976.0,mid/large,in
594,OVV,39.455,2897630.0,10251001856.0,mid/large,in
595,CIEN,86.5,2095670.0,12228246528.0,mid/large,in
596,TAP.A,,,,mid/large,almost in
597,AFG,128.05,490500.0,10694479872.0,mid/large,out
598,SWK,74.11,1862810.0,11465780224.0,mid/large,in
599,TAP,51.89,1980430.0,10498850816.0,mid/large,in
600,U,33.14,17916380.0,13776132096.0,mid/large,in
601,PAAS,29.585,5271150.0,10715390976.0,mid/large,in
602,DVA,151.19,692810.0,11426487296.0,mid/large,out
603,SJM,108.847,2223620.0,11612233728.0,mid/large,almost in
604,BG,78.05,1688390.0,15611326464.0,mid/large,in
605,SARO,28.785,1762660.0,9627489280.0,mid/large,in
606,QGEN,50.46,1712330.0,10927415296.0,mid/large,in
607,ATR,161.19,299570.0,10645100544.0,mid/large,out
608,EVR,300.4,614560.0,11613283328.0,mid/large,out
609,IONQ,43.3,21284700.0,12612553728.0,mid/large,in
610,AIZ,187.215,346250.0,9492231168.0,mid/large,out
611,WLK,87.405,896080.0,11208642560.0,mid/large,in
612,KMX,62.915,2979790.0,9441779712.0,mid/large,in
613,FHN,22.555,8488200.0,11480495104.0,mid/large,in
614,GL,124.87,561970.0,10307131392.0,mid/large,out
615,SF,110.73,727070.0,11374960640.0,mid/large,almost in
616,EPAM,170.94,545610.0,9684212736.0,mid/large,out
617,CUBE,41.6,1834840.0,9532597248.0,mid/large,in
618,GME,23.945,9852510.0,10711460864.0,mid/large,in
619,BIRK,51.04,1949870.0,9386562560.0,mid/large,in
620,PEN,234.015,464870.0,9062440960.0,mid/large,out
621,CACI,484.69,204490.0,10658381824.0,mid/large,out
622,PCOR,74.72,1456760.0,11145907200.0,mid/large,in
623,PSO,14.43,698090.0,9380495360.0,mid/large,in
624,ASR,307.2,99600.0,9430087680.0,mid/large,out
625,RRC,35.7,3059870.0,8531372032.0,mid/large,in
626,DAY,59.08,1377080.0,9445769216.0,mid/large,in
627,SQM,39.62,2010730.0,10387888128.0,mid/large,in
628,RRX,153.134,677740.0,10158235648.0,mid/large,out
629,SKX,63.205,2567050.0,9455657984.0,mid/large,in
630,KVYO,33.03,969060.0,9824078848.0,mid/large,in
631,KD,39.025,1477230.0,9031243776.0,mid/large,in
632,AVTR,13.575,10519330.0,9250412544.0,mid/large,in
633,FN,304.445,433850.0,10908477440.0,mid/large,out
634,KT,21.015,834660.0,10231068672.0,mid/large,in
635,TIMB,18.09,517500.0,8890131456.0,mid/large,in
636,AOS,71.35,1591290.0,10139475968.0,mid/large,in
637,EMN,79.83,1097270.0,9217172480.0,mid/large,in
638,ORI,36.595,1666320.0,9044966400.0,mid/large,in
639,NYT,52.9,1786250.0,8625345536.0,mid/large,in
640,CAVA,91.68,3451130.0,10603708416.0,mid/large,in
641,MGM,38.33,3862280.0,10431471616.0,mid/large,in
642,HII,264.665,401000.0,10385216512.0,mid/large,out
643,OGE,44.93,1085370.0,9045756928.0,mid/large,in
644,EGP,169.56,463700.0,8904595456.0,mid/large,out
645,OKLO,66.605,17690550.0,9816311808.0,mid/large,in
646,WMS,116.96,585830.0,9080856576.0,mid/large,almost in
647,INGR,134.145,507230.0,8626999296.0,mid/large,out
648,WBS,61.86,1746920.0,10335755264.0,mid/large,in
649,REXR,38.05,4134580.0,9316694016.0,mid/large,in
650,SSB,97.4,819310.0,9885418496.0,mid/large,in
651,HMY,14.845,3062010.0,9274651648.0,mid/large,in
652,ESTC,87.48,1257620.0,9232201728.0,mid/large,in
653,BLD,381.035,478160.0,10892571648.0,mid/large,out
654,AIT,266.97,355270.0,10167445504.0,mid/large,out
655,PLNT,112.63,1275780.0,9482657792.0,mid/large,almost in
656,ERJ,49.98,3019030.0,9206016000.0,mid/large,in
657,IPG,26.5499,8642530.0,9816427520.0,mid/large,in
658,AM,16.95,2430760.0,8122762752.0,mid/large,in
659,CAE,28.735,645080.0,9211291648.0,mid/large,in
660,WCC,212.17,645550.0,10354680832.0,mid/large,out
661,PRI,267.05,151040.0,8775022592.0,mid/large,out
662,VNO,40.17,1620990.0,8383237632.0,mid/large,in
663,ALSN,88.01,997810.0,7415265280.0,mid/large,in
664,LAD,320.48,318540.0,8342286848.0,mid/large,out
665,ALV,117.06,893110.0,8991050752.0,mid/large,almost in
666,MLI,87.14,972130.0,9642041344.0,mid/large,in
667,SKM,22.59,319330.0,8703700992.0,mid/large,in
668,FRT,95.665,637330.0,8310218240.0,mid/large,in
669,ICL,7.025,626740.0,9066956800.0,mid/large,in
670,NCLH,24.255,13650730.0,10837303296.0,mid/large,in
671,FND,81.49,1744740.0,8768813056.0,mid/large,in
672,HESM,38.95,1544760.0,8181992960.0,mid/large,in
673,FOUR,106.22,1205430.0,9296863232.0,mid/large,almost in
674,AYI,303.19,234370.0,9291197440.0,mid/large,out
675,ADC,74.015,1136070.0,8168739328.0,mid/large,in
676,AES,13.925,22686550.0,9913528320.0,mid/large,in
677,MUSA,427.155,262130.0,8441266176.0,mid/large,out
678,AXS,96.66,546830.0,7602618368.0,mid/large,in
679,GMED,54.22,1769360.0,7340250112.0,mid/large,in
680,CFR,137.09,343320.0,8813228032.0,mid/large,out
681,WPP,29.34,921480.0,6330192896.0,mid/large,in
682,CHE,466.13,122560.0,6819249152.0,mid/large,out
683,NIO,4.915,88739690.0,10309163008.0,mid/large,in
684,DCI,71.66,508160.0,8349823488.0,mid/large,in
685,WTS,251.07,201710.0,8379587072.0,mid/large,out
686,GAP,20.745,9171520.0,7739254272.0,mid/large,in
687,WAL,83.61,1240500.0,9230878720.0,mid/large,in
688,NNN,43.22,1162240.0,8123243008.0,mid/large,in
689,FLR,55.63,2753880.0,9160313856.0,mid/large,in
690,LW,57.0,2720500.0,8043612160.0,mid/large,in
691,LOAR,73.545,715110.0,6880582656.0,mid/large,in
692,BRX,26.045,2190440.0,7971332608.0,mid/large,in
693,UGI,36.57,1378960.0,7842106880.0,mid/large,in
694,EAT,160.17,1301890.0,7119748608.0,mid/large,out
695,AZEK,54.35,6327311.0,7818464768.0,mid/large,in
696,EDU,47.38,1507180.0,7744733184.0,mid/large,in
697,VIPS,16.495,2860960.0,8492995584.0,mid/large,in
698,BRBR,54.615,2359480.0,6935941120.0,mid/large,in
699,G,45.8575,1137820.0,8019283968.0,mid/large,in
700,NFG,87.6,742780.0,7914834944.0,mid/large,in
701,TFII,90.08,276640.0,7564179968.0,mid/large,in
702,GNRC,152.62,795310.0,9017033728.0,mid/large,out
703,ESAB,132.47,241020.0,8030715392.0,mid/large,out
704,CMA,66.66,3010420.0,8644269056.0,mid/large,in
705,OBDC,14.915,3005650.0,7622280704.0,mid/large,in
706,AGCO,112.01,701170.0,8356349440.0,mid/large,almost in
707,PSN,76.1,1022750.0,8133187584.0,mid/large,in
708,HRB,56.56,971850.0,7572253184.0,mid/large,in
709,CRK,20.605,2292370.0,6035575808.0,mid/large,in
710,AA,32.075,7071590.0,8304281600.0,mid/large,in
711,JOBY,17.425,49057380.0,14663137280.0,mid/large,in
712,CRL,167.24,805670.0,8214109696.0,mid/large,out
713,SPXC,175.185,245850.0,8182260736.0,mid/large,out
714,SUN,52.82,392980.0,7201056256.0,mid/large,in
715,ALB,78.78,4856840.0,9269332992.0,mid/large,in
716,BWA,36.48,1604580.0,8015385600.0,mid/large,in
717,INFA,24.535,8077560.0,7474440704.0,mid/large,in
718,DINO,45.5,2022240.0,8572655104.0,mid/large,in
719,BXSL,32.45,866800.0,7453148160.0,mid/large,in
720,GIL,53.1,444940.0,8028719616.0,mid/large,in
721,ELF,117.25,1940490.0,6652167168.0,mid/large,almost in
722,AN,205.58,515250.0,7750592000.0,mid/large,out
723,DLB,76.66,302150.0,7364435456.0,mid/large,in
724,BMI,191.625,328400.0,5643988480.0,mid/large,out
725,BFAM,113.56,404670.0,6501696000.0,mid/large,almost in
726,OSK,127.96,767040.0,8237181952.0,mid/large,out
727,KNX,45.92,2202980.0,7441335808.0,mid/large,in
728,ELAN,14.995,4058710.0,7447206912.0,mid/large,in
729,KNTK,41.965,1375670.0,2556612608.0,mid/large,in
730,UWMC,4.605,6979100.0,9773099008.0,mid/large,in
731,KBR,47.485,1222630.0,6160514048.0,mid/large,in
732,STWD,19.905,7246570.0,7501000704.0,mid/large,in
733,STAG,36.32,1366430.0,6923209216.0,mid/large,in
734,TTC,75.365,610600.0,7437416960.0,mid/large,in
735,ADT,8.4,8414160.0,7026683904.0,mid/large,in
736,RLI,68.965,655790.0,6332986880.0,mid/large,in
737,DY,260.28,218690.0,7528546816.0,mid/large,out
738,FR,51.11,1789210.0,6975901696.0,mid/large,in
739,PATH,12.595,13094530.0,6738816512.0,mid/large,in
740,LEVI,21.14,4999920.0,8364125696.0,mid/large,in
741,SNV,57.69,2405170.0,8006333440.0,mid/large,in
742,IVZ,21.395,10978990.0,9575460864.0,mid/large,in
743,ZK,29.41,474750.0,7534047744.0,mid/large,in
744,AWI,166.89,255430.0,7247498752.0,mid/large,out
745,GTLS,171.66,513020.0,7714658304.0,mid/large,out
746,PB,69.77,669870.0,6647894528.0,mid/large,in
747,EXP,221.17,403850.0,7216975872.0,mid/large,out
748,AXTA,30.01,2931910.0,6558956032.0,mid/large,in
749,SSD,163.92,238150.0,6880443392.0,mid/large,out
750,VOYA,72.38,653590.0,6969752576.0,mid/large,in
751,MHK,116.42,758390.0,7279125504.0,mid/large,almost in
752,GPK,23.385,2966750.0,7056657920.0,mid/large,in
753,STVN,25.725,200350.0,7020326912.0,mid/large,in
754,VMI,361.43,187700.0,7254261248.0,mid/large,out
755,TAL,10.383,5317830.0,6318283776.0,mid/large,in
756,MSA,177.48,168610.0,6976010752.0,mid/large,out
757,CWAN,21.295,3939040.0,6034896896.0,mid/large,in
758,PJT,185.815,292420.0,7407124992.0,mid/large,out
759,EPRT,30.545,2072000.0,6049926144.0,mid/large,in
760,ACHR,11.36,49261290.0,6236764672.0,mid/large,in
761,AL,58.465,612430.0,6533989888.0,mid/large,in
762,ELP,8.62,318530.0,6257938944.0,mid/large,in
763,ELPC,7.995,4930.0,6199442432.0,mid/large,in
764,ARW,130.14,367350.0,6750882304.0,mid/large,out
765,MTG,25.775,2846230.0,6119938560.0,mid/large,in
766,BIO.B,,,,mid/large,almost in
767,POST,107.645,770180.0,5997828608.0,mid/large,almost in
768,BIO,257.095,263520.0,7061422592.0,mid/large,out
769,OMF,59.04,1154340.0,7023929856.0,mid/large,in
770,KEX,117.0,453740.0,6563700224.0,mid/large,almost in
771,WH,86.6625,1380610.0,6672804352.0,mid/large,in
772,LPX,89.24,569160.0,6210131456.0,mid/large,in
773,DDS,492.335,104380.0,7698839040.0,mid/large,out
774,KRMN,49.075,1152090.0,6493702144.0,mid/large,in
775,JBTM,136.04,527660.0,7069821440.0,mid/large,out
776,IDA,122.7,511750.0,6628339712.0,mid/large,out
777,FLS,54.88,1989530.0,7176657920.0,mid/large,in
778,FBIN,56.17,1428920.0,6755060224.0,mid/large,in
779,CE,60.01,1489990.0,6565513728.0,mid/large,in
780,MTDR,50.33,1810700.0,6301467136.0,mid/large,in
781,R,172.13,388680.0,7115992064.0,mid/large,out
782,NEU,726.33,68030.0,6852568064.0,mid/large,out
783,LTH,29.235,2585420.0,6414656000.0,mid/large,in
784,BRFS,3.895,4422060.0,6238621184.0,mid/large,in
785,THG,166.61,234440.0,5984014848.0,mid/large,out
786,RHP,100.76,570900.0,6346963456.0,mid/large,almost in
787,CIG,1.9,2518130.0,6346854912.0,mid/large,in
788,CIG.C,,,,mid/large,almost in
789,FAF,57.78,2118670.0,5945562112.0,mid/large,in
790,TRNO,58.145,825350.0,5976782848.0,mid/large,in
791,BYD,83.375,1789960.0,6786983936.0,mid/large,in
792,TREX,67.27,1580210.0,7213159936.0,mid/large,in
793,LRN,130.62,563320.0,5685012992.0,mid/large,out
794,RITM,12.215,4240610.0,6475440128.0,mid/large,in
795,ZWS,37.39,918850.0,6290941952.0,mid/large,in
796,WFG,75.62,247510.0,5966259712.0,mid/large,in
797,W,62.56,4171300.0,8027386368.0,mid/large,in
798,ALK,53.98,2584390.0,6552794112.0,mid/large,in
799,FSS,108.72,663090.0,6628528128.0,mid/large,almost in
800,CWEN.A,,,,mid/large,almost in
801,ESNT,57.06,868920.0,5785998336.0,mid/large,in
802,GGB,3.105,16410360.0,5927569408.0,mid/large,in
803,FSK,22.28,978120.0,6239870464.0,mid/large,in
804,TMHC,63.93,1185140.0,6416526336.0,mid/large,in
805,S,19.455,9314380.0,6468495360.0,mid/large,in
806,JXN,89.57,525320.0,6398746112.0,mid/large,in
807,SLGN,56.1,675330.0,6002307072.0,mid/large,in
808,CHH,131.911,397370.0,6120617472.0,mid/large,out
809,CDE,9.52,10227370.0,6089915904.0,mid/large,in
810,JHG,42.87,1149110.0,6754511360.0,mid/large,in
811,CADE,35.86,1722900.0,6581206528.0,mid/large,in
812,AHR,37.9998,1007140.0,6060854272.0,mid/large,in
813,MTN,161.525,703540.0,6001041408.0,mid/large,out
814,GTES,25.0,1651180.0,6444275200.0,mid/large,in
815,MOG.A,,,,mid/large,almost in
816,TX,31.77,167790.0,6236705280.0,mid/large,in
817,LNC,35.265,1844990.0,6020934656.0,mid/large,in
818,MOG.B,,,,mid/large,almost in
819,MNSO,17.51,544500.0,5277496832.0,mid/large,in
820,AMTM,25.385,1627550.0,6176729088.0,mid/large,in
821,LB,52.78,672090.0,4032228096.0,mid/large,in
822,HOMB,29.53,1283690.0,5824467968.0,mid/large,in
823,GKOS,96.24,790490.0,5499201536.0,mid/large,in
824,GATX,153.66,150510.0,5481943552.0,mid/large,out
825,CTRE,31.13,1905030.0,5967278080.0,mid/large,in
826,VIST,44.2,1230920.0,4702880256.0,mid/large,in
827,SOBO,26.1911,688020.0,5453536768.0,mid/large,in
828,BBWI,33.13,4636270.0,7010705920.0,mid/large,in
829,SITE,130.87,469730.0,5864219136.0,mid/large,out
830,QTWO,90.905,452760.0,5663727104.0,mid/large,in
831,CMC,54.28,854170.0,6075614720.0,mid/large,in
832,GPI,416.66,203670.0,5389371904.0,mid/large,out
833,SHAK,138.03,916220.0,5889284608.0,mid/large,out
834,FCN,166.53,315620.0,5709814272.0,mid/large,out
835,FMC,43.865,1464490.0,5479133696.0,mid/large,in
836,TFX,117.37,597840.0,5186463232.0,mid/large,almost in
837,VNT,39.555,853610.0,5850184704.0,mid/large,in
838,BBU,25.73,25140.0,2291413248.0,almost small,in
839,HR,16.54,4714270.0,5873172480.0,mid/large,in
840,TKC,5.88,734840.0,5179209728.0,mid/large,in
841,TXNM,56.99,1470780.0,6005549568.0,mid/large,in
842,ESI,24.16,1778910.0,5858896384.0,mid/large,in
843,AMG,210.27,204180.0,5977744896.0,mid/large,out
844,SWX,78.885,466510.0,5898215936.0,mid/large,in
845,DAR,36.61,1984720.0,5790201344.0,mid/large,in
846,USM,70.5,324340.0,5994565120.0,mid/large,in
847,BOX,33.04,1743250.0,4784588800.0,mid/large,in
848,MAIN,65.3,448450.0,5813620224.0,mid/large,in
849,BE,26.72,9081430.0,6205158400.0,mid/large,in
850,ENIC,3.285,653280.0,4626363904.0,mid/large,in
851,CUZ,28.395,1383180.0,4768570880.0,mid/large,in
852,PFSI,97.04,421570.0,5013435904.0,mid/large,in
853,MOD,98.56,1313310.0,5172113408.0,mid/large,in
854,KRG,22.905,1367340.0,5145883136.0,mid/large,in
855,TKR,80.82,517610.0,5654409728.0,mid/large,in
856,NOV,13.72,3377280.0,5155125248.0,mid/large,in
857,FNB,16.11,4530430.0,5785472000.0,mid/large,in
858,QBTS,20.265,48698050.0,6332284928.0,mid/large,in
859,BMA,67.45,412850.0,4237060352.0,mid/large,in
860,GXO,51.71,913360.0,5916606464.0,mid/large,in
861,LEA,108.875,564830.0,5820838400.0,mid/large,almost in
862,SLG,60.26,1318570.0,4572360192.0,mid/large,in
863,CSW,288.45,162380.0,4847344640.0,mid/large,out
864,BOOT,172.935,641160.0,5288092672.0,mid/large,out
865,BIPC,42.15,518990.0,5017494016.0,mid/large,in
866,COLD,16.965,3035790.0,4846238720.0,mid/large,in
867,SBSW,9.635,9066380.0,6818130432.0,mid/large,in
